domain,feature_name,concept_id,concept_name,final_disposition,target_feature,final_rationale,definition_source,infection_scope,manual_override_applied_05A,manual_override_applied_05A1,feature_label,status
procedure,major_surgery,2771820,"Fusion of Lumbosacral Joint with Synthetic Substitute, Anterior Approach, Anterior Column, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2771821,"Fusion of Lumbosacral Joint with Synthetic Substitute, Posterior Approach, Posterior Column, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2771826,"Fusion of Lumbosacral Joint, Anterior Approach, Anterior Column, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2771828,"Fusion of Lumbosacral Joint, Posterior Approach, Anterior Column, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2771827,"Fusion of Lumbosacral Joint, Posterior Approach, Posterior Column, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2771842,"Fusion of Lumbosacral Joint, Posterior Approach, Posterior Column, Percutaneous Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2767016,"Fusion of Occipital-cervical Joint with Autologous Tissue Substitute, Posterior Approach, Anterior Column, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2767015,"Fusion of Occipital-cervical Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2767024,"Fusion of Occipital-cervical Joint with Nonautologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2767027,"Fusion of Occipital-cervical Joint, Posterior Approach, Posterior Column, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772559,"Fusion of Right Ankle Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772571,"Fusion of Right Ankle Joint with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772558,"Fusion of Right Ankle Joint with External Fixation Device, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772561,"Fusion of Right Ankle Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772560,"Fusion of Right Ankle Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772562,"Fusion of Right Ankle Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2769578,"Fusion of Right Finger Phalangeal Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2769579,"Fusion of Right Finger Phalangeal Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772334,"Fusion of Right Knee Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772335,"Fusion of Right Knee Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2769542,"Fusion of Right Metacarpophalangeal Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2769544,"Fusion of Right Metacarpophalangeal Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2769545,"Fusion of Right Metacarpophalangeal Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772852,"Fusion of Right Metatarsal-Phalangeal Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772854,"Fusion of Right Metatarsal-Phalangeal Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772853,"Fusion of Right Metatarsal-Phalangeal Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772855,"Fusion of Right Metatarsal-Phalangeal Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2773053,"Fusion of Right Metatarsal-Phalangeal Joint, Percutaneous Endoscopic Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772079,"Fusion of Right Sacroiliac Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772081,"Fusion of Right Sacroiliac Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772082,"Fusion of Right Sacroiliac Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2768797,"Fusion of Right Shoulder Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772595,"Fusion of Right Tarsal Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772594,"Fusion of Right Tarsal Joint with External Fixation Device, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772597,"Fusion of Right Tarsal Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772596,"Fusion of Right Tarsal Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772598,"Fusion of Right Tarsal Joint, Open Approach (Deprecated)",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772816,"Fusion of Right Tarsometatarsal Joint with Autologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772815,"Fusion of Right Tarsometatarsal Joint with External Fixation Device, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772818,"Fusion of Right Tarsometatarsal Joint with Nonautologous Tissue Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
procedure,major_surgery,2772817,"Fusion of Right Tarsometatarsal Joint with Synthetic Substitute, Open Approach",RETAIN_IF_INPATIENT,major_surgery,Generic operative terminology retained only when linked to an inpatient visit.,05A_original_clinical_curation,,False,,Major surgery,Conditional inclusion
